"asv","sample","clr","meas_var","phylum","abundance","id","age_class","sex"
"ASV153","S28",-2.90112727369736,11.1989028362895,"Bacteroidetes",0,"Sheep17","Lamb","Female"
"ASV153","S31",5.82315003295368,0.020857417628448,"Bacteroidetes",135,"Sheep25","Lamb","Female"
"ASV153","S32",-2.4269416645169,10.7674067577406,"Bacteroidetes",0,"Sheep27","Lamb","Male"
"ASV153","S35",-3.03549968555329,9.8153552007072,"Bacteroidetes",0,"Sheep30","Lamb","Female"
"ASV153","S37",-4.31127613692153,15.1468770458479,"Bacteroidetes",0,"Sheep29","Lamb","Male"
"ASV153","S40",3.96290366071381,0.0583428661734976,"Bacteroidetes",37,"Sheep4","Adult","Male"
"ASV153","S43",5.07336700700831,0.0357436030933526,"Bacteroidetes",70,"Sheep10","Adult","Male"
"ASV153","S44",4.39425186474498,0.0335381403258628,"Bacteroidetes",78,"Sheep11","Adult","Female"
"ASV153","S45",4.8818076045444,0.046551559082942,"Bacteroidetes",49,"Sheep9","Adult","Female"
"ASV153","S47",-3.27207912514503,7.95416259011085,"Bacteroidetes",0,"Sheep19","Lamb","Male"
"ASV153","S52",-3.17054336249262,10.6783871748455,"Bacteroidetes",0,"Sheep23","Lamb","Male"
"ASV153","S53",-3.16705333660541,15.5401300463449,"Bacteroidetes",0,"Sheep26","Lamb","Female"
"ASV153","S54",-3.37428188912273,7.94376334702087,"Bacteroidetes",0,"Sheep16","Lamb","Male"
"ASV153","S55",5.50789174286001,0.0233313054342337,"Bacteroidetes",146,"Sheep3","Adult","Female"
"ASV153","S56",7.66188734651543,0.0143017919974307,"Bacteroidetes",215,"Sheep1","Adult","Female"
"ASV153","S59",-3.42834868159151,10.1072599328702,"Bacteroidetes",0,"Sheep18","Lamb","Female"
"ASV153","S6",6.73133459885895,0.0129059287784049,"Bacteroidetes",275,"Sheep2","Adult","Female"
"ASV153","S60",-2.47050711633578,10.6392243786267,"Bacteroidetes",0,"Sheep22","Lamb","Female"
"ASV153","S61",-3.54693617825609,15.8388169470628,"Bacteroidetes",0,"Sheep21","Lamb","Female"
"ASV153","S8",4.65652690882126,0.0270006407058655,"Bacteroidetes",82,"Sheep13","Adult","Female"
"ASV153","S9",5.62416463942483,0.0238691042566021,"Bacteroidetes",137,"Sheep5","Adult","Male"
"ASV154","S1",9.32758414490312,0.00663145371702479,"Firmicutes",1600,"Sheep8","Adult","Female"
"ASV154","S10",-3.00530651972977,7.31818442421884,"Firmicutes",0,"Sheep6","Adult","Male"
"ASV154","S12",-2.9645581488801,8.41484157762005,"Firmicutes",0,"Sheep20","Lamb","Female"
"ASV154","S14",-2.83426198556282,12.7297083935565,"Firmicutes",0,"Sheep24","Lamb","Male"
"ASV154","S18",4.87288041857546,0.0760041027206948,"Firmicutes",26,"Sheep28","Lamb","Male"
"ASV154","S20",-4.00877525070572,7.70869578892931,"Firmicutes",0,"Sheep14","Adult","Female"
"ASV154","S21",-4.72939720278424,9.78799953171682,"Firmicutes",0,"Sheep15","Adult","Male"
"ASV154","S23",-4.37854095802827,10.1315299868118,"Firmicutes",0,"Sheep12","Adult","Female"
"ASV154","S25",-4.17999865642918,8.51648945684789,"Firmicutes",0,"Sheep7","Adult","Female"
"ASV154","S28",-3.57332046609842,15.8528722167026,"Firmicutes",0,"Sheep17","Lamb","Female"
"ASV154","S31",-4.18466343934743,10.5379314686971,"Firmicutes",0,"Sheep25","Lamb","Female"
"ASV154","S32",-2.59161527926387,10.2042153437749,"Firmicutes",0,"Sheep27","Lamb","Male"
"ASV154","S35",-2.43131231354606,6.22492281705648,"Firmicutes",0,"Sheep30","Lamb","Female"
"ASV154","S37",-3.60919609295797,7.63323229757856,"Firmicutes",0,"Sheep29","Lamb","Male"
"ASV154","S40",-3.86301063367896,8.07662990627089,"Firmicutes",0,"Sheep4","Adult","Male"
"ASV154","S43",-4.05235118162699,7.39046159346207,"Firmicutes",0,"Sheep10","Adult","Male"
"ASV154","S44",-4.52839597493897,12.3002651149166,"Firmicutes",0,"Sheep11","Adult","Female"
"ASV154","S45",-3.33864282098139,8.72437383466281,"Firmicutes",0,"Sheep9","Adult","Female"
"ASV154","S47",-3.68260971007264,9.70341318884106,"Firmicutes",0,"Sheep19","Lamb","Male"
"ASV154","S52",4.74035385582687,0.0964327457692037,"Firmicutes",28,"Sheep23","Lamb","Male"
"ASV154","S53",-3.20588991052777,12.0301990493986,"Firmicutes",0,"Sheep26","Lamb","Female"
"ASV154","S54",-3.54262246980686,8.55942644005873,"Firmicutes",0,"Sheep16","Lamb","Male"
"ASV154","S55",-4.79153058478497,11.8356034664307,"Firmicutes",0,"Sheep3","Adult","Female"
"ASV154","S56",-3.20859773450851,12.2702105349678,"Firmicutes",0,"Sheep1","Adult","Female"
"ASV154","S59",-2.8021444117073,9.39986110750679,"Firmicutes",0,"Sheep18","Lamb","Female"
"ASV154","S6",-4.4564939191683,13.223506074415,"Firmicutes",0,"Sheep2","Adult","Female"
"ASV154","S60",-2.18651011138847,6.86494436525058,"Firmicutes",0,"Sheep22","Lamb","Female"
"ASV154","S61",-2.90321422998763,10.5802814469641,"Firmicutes",0,"Sheep21","Lamb","Female"
"ASV154","S8",-4.53230760143945,9.9650414590656,"Firmicutes",0,"Sheep13","Adult","Female"
"ASV154","S9",-4.04371446488368,7.59587708114597,"Firmicutes",0,"Sheep5","Adult","Male"
"ASV155","S1",5.04255993369364,0.0245569720669087,"Bacteroidetes",84,"Sheep8","Adult","Female"
"ASV155","S10",5.25200868190568,0.0598676201482308,"Bacteroidetes",52,"Sheep6","Adult","Male"
"ASV155","S12",-3.29109375080449,13.2114160666319,"Bacteroidetes",0,"Sheep20","Lamb","Female"
"ASV155","S14",-3.34018908267953,15.6202513070325,"Bacteroidetes",0,"Sheep24","Lamb","Male"
"ASV155","S18",-2.26093470540075,9.24100362580029,"Bacteroidetes",0,"Sheep28","Lamb","Male"
"ASV155","S20",4.78466362572061,0.0339205521045998,"Bacteroidetes",82,"Sheep14","Adult","Female"
"ASV155","S21",4.36773872501857,0.0435274419172745,"Bacteroidetes",67,"Sheep15","Adult","Male"
"ASV155","S23",-4.43745187907897,8.33348645376932,"Bacteroidetes",0,"Sheep12","Adult","Female"
"ASV155","S25",6.86245202593028,0.0147688594477038,"Bacteroidetes",312,"Sheep7","Adult","Female"
"ASV155","S28",-3.24199174613649,8.38429938231102,"Bacteroidetes",0,"Sheep17","Lamb","Female"
"ASV155","S31",6.34700910022028,0.0214982082947704,"Bacteroidetes",194,"Sheep25","Lamb","Female"
"ASV155","S32",-2.77208831568858,13.5565012614406,"Bacteroidetes",0,"Sheep27","Lamb","Male"
"ASV155","S35",-2.83134823404294,10.1191504997605,"Bacteroidetes",0,"Sheep30","Lamb","Female"
"ASV155","S37",7.3615266512562,0.0129352484973152,"Bacteroidetes",330,"Sheep29","Lamb","Male"
"ASV155","S40",3.35599173326648,0.0863607637723614,"Bacteroidetes",25,"Sheep4","Adult","Male"
"ASV155","S43",7.03130661776398,0.0118322947736641,"Bacteroidetes",275,"Sheep10","Adult","Male"
"ASV155","S44",3.86650584293673,0.0458753488634478,"Bacteroidetes",54,"Sheep11","Adult","Female"
"ASV155","S45",-3.68808174092351,9.09319489989699,"Bacteroidetes",0,"Sheep9","Adult","Female"
"ASV155","S47",-3.26452388589889,9.86202913682231,"Bacteroidetes",0,"Sheep19","Lamb","Male"
"ASV155","S52",-2.34714302413817,7.01521681478718,"Bacteroidetes",0,"Sheep23","Lamb","Male"
"ASV155","S53",-2.66252147626491,8.596688288762,"Bacteroidetes",0,"Sheep26","Lamb","Female"
"ASV155","S54",5.00496128264903,0.0436638162657537,"Bacteroidetes",50,"Sheep16","Lamb","Male"
"ASV155","S55",5.67413758139113,0.0189098682288489,"Bacteroidetes",163,"Sheep3","Adult","Female"
"ASV155","S56",-3.25745742834187,9.48547112437579,"Bacteroidetes",0,"Sheep1","Adult","Female"
"ASV155","S59",-3.21672131814074,7.35487661048446,"Bacteroidetes",0,"Sheep18","Lamb","Female"
"ASV155","S6",-4.25320667063753,10.0728612865706,"Bacteroidetes",0,"Sheep2","Adult","Female"
"ASV155","S60",-2.73109984533897,10.4534079275453,"Bacteroidetes",0,"Sheep22","Lamb","Female"
"ASV155","S61",-2.9340710340489,7.17758883112532,"Bacteroidetes",0,"Sheep21","Lamb","Female"
"ASV155","S8",3.0342549312023,0.0709440950864068,"Bacteroidetes",26,"Sheep13","Adult","Female"
"ASV155","S9",3.29170536255777,0.0823326456145242,"Bacteroidetes",27,"Sheep5","Adult","Male"
"ASV156","S1",-3.93857328179226,9.48502552771162,"Bacteroidetes",0,"Sheep8","Adult","Female"
"ASV156","S10",-3.48254088318167,10.6836916424754,"Bacteroidetes",0,"Sheep6","Adult","Male"
"ASV156","S12",-3.28328711100565,8.71180093640298,"Bacteroidetes",0,"Sheep20","Lamb","Female"
"ASV156","S14",-3.29109310797787,13.2392164361252,"Bacteroidetes",0,"Sheep24","Lamb","Male"
"ASV156","S18",-2.69734036902841,11.8820969870698,"Bacteroidetes",0,"Sheep28","Lamb","Male"
"ASV156","S20",-4.50121057146083,10.5243414093821,"Bacteroidetes",0,"Sheep14","Adult","Female"
"ASV156","S21",-4.28789869246075,8.49937671296053,"Bacteroidetes",0,"Sheep15","Adult","Male"
"ASV156","S23",-4.61338134937762,10.4060590826159,"Bacteroidetes",0,"Sheep12","Adult","Female"
"ASV156","S25",-4.35199062452263,8.4962292775676,"Bacteroidetes",0,"Sheep7","Adult","Female"
"ASV156","S28",5.2973909226644,0.0519003257008078,"Bacteroidetes",53,"Sheep17","Lamb","Female"
"ASV156","S31",-3.9749220154553,7.56646066267679,"Bacteroidetes",0,"Sheep25","Lamb","Female"
"ASV156","S32",-2.44104389854738,10.3388144984793,"Bacteroidetes",0,"Sheep27","Lamb","Male"
"ASV156","S35",-2.09359537537075,8.43459729976107,"Bacteroidetes",0,"Sheep30","Lamb","Female"
"ASV156","S37",6.63761469215695,0.018718191490823,"Bacteroidetes",200,"Sheep29","Lamb","Male"
"ASV156","S40",5.43323586180414,0.0278624464255576,"Bacteroidetes",102,"Sheep4","Adult","Male"
"ASV156","S43",-4.32083079781702,15.1551223833833,"Bacteroidetes",0,"Sheep10","Adult","Male"
"ASV156","S44",-4.55671733297011,7.22775160158341,"Bacteroidetes",0,"Sheep11","Adult","Female"
"ASV156","S45",-3.58136194440472,13.3078468818373,"Bacteroidetes",0,"Sheep9","Adult","Female"
"ASV156","S47",6.29294761525863,0.0233808149205815,"Bacteroidetes",122,"Sheep19","Lamb","Male"
"ASV156","S52",-3.11592687290431,13.3430578903364,"Bacteroidetes",0,"Sheep23","Lamb","Male"
"ASV156","S53",5.87945318842963,0.0419081891839077,"Bacteroidetes",57,"Sheep26","Lamb","Female"
"ASV156","S54",-4.15582296296941,14.0686910180348,"Bacteroidetes",0,"Sheep16","Lamb","Male"
"ASV156","S55",-4.65048123718474,17.4929865309072,"Bacteroidetes",0,"Sheep3","Adult","Female"
"ASV156","S56",-2.97597961632556,10.1883641621384,"Bacteroidetes",0,"Sheep1","Adult","Female"
"ASV156","S59",7.69183555724728,0.017175105245264,"Bacteroidetes",255,"Sheep18","Lamb","Female"
"ASV156","S6",3.38388991803388,0.0844301330480696,"Bacteroidetes",27,"Sheep2","Adult","Female"
"ASV156","S60",9.9897922580461,0.0105782598204411,"Bacteroidetes",808,"Sheep22","Lamb","Female"
"ASV156","S61",6.44286853657944,0.0211153158771618,"Bacteroidetes",114,"Sheep21","Lamb","Female"
"ASV156","S8",-3.96199244048915,8.87250920639484,"Bacteroidetes",0,"Sheep13","Adult","Female"
"ASV156","S9",-4.28126396402068,13.2525630110361,"Bacteroidetes",0,"Sheep5","Adult","Male"
"ASV157","S1",2.85959712921728,0.115726445672539,"Bacteroidetes",18,"Sheep8","Adult","Female"
"ASV157","S10",4.48057016598419,0.0785352008730924,"Bacteroidetes",30,"Sheep6","Adult","Male"
"ASV157","S12",-2.81581663130975,7.23974239841311,"Bacteroidetes",0,"Sheep20","Lamb","Female"
"ASV157","S14",5.71789373622682,0.0485379476453108,"Bacteroidetes",50,"Sheep24","Lamb","Male"
"ASV157","S18",-2.73006440655746,12.0685084503663,"Bacteroidetes",0,"Sheep28","Lamb","Male"
"ASV157","S20",4.1149878853228,0.0481333731463664,"Bacteroidetes",52,"Sheep14","Adult","Female"
"ASV157","S21",2.94566137395556,0.109620183576779,"Bacteroidetes",25,"Sheep15","Adult","Male"
"ASV157","S23",3.66563067816361,0.0617607458376317,"Bacteroidetes",39,"Sheep12","Adult","Female"
"ASV157","S25",3.71690078776566,0.068745720718222,"Bacteroidetes",35,"Sheep7","Adult","Female"
"ASV157","S28",3.85201515355929,0.131039807748611,"Bacteroidetes",19,"Sheep17","Lamb","Female"
"ASV157","S31",-4.12496800536596,10.5975351723024,"Bacteroidetes",0,"Sheep25","Lamb","Female"
"ASV157","S32",7.16652086848653,0.0330276740334126,"Bacteroidetes",125,"Sheep27","Lamb","Male"
"ASV157","S35",-2.88282863347657,13.7377631483842,"Bacteroidetes",0,"Sheep30","Lamb","Female"
"ASV157","S37",1.56483389346071,0.340702147990008,"Bacteroidetes",6,"Sheep29","Lamb","Male"
"ASV157","S40",5.35798202048989,0.0208666742656612,"Bacteroidetes",99,"Sheep4","Adult","Male"
"ASV157","S43",4.21119886130062,0.059753717267512,"Bacteroidetes",39,"Sheep10","Adult","Male"
"ASV157","S44",3.42978406213293,0.0558964737252387,"Bacteroidetes",40,"Sheep11","Adult","Female"
"ASV157","S45",6.36829332130107,0.0200294634716091,"Bacteroidetes",140,"Sheep9","Adult","Female"
"ASV157","S47",5.87453453544891,0.0304681274831326,"Bacteroidetes",91,"Sheep19","Lamb","Male"
"ASV157","S52",-3.23128746463443,10.1160868076198,"Bacteroidetes",0,"Sheep23","Lamb","Male"
"ASV157","S53",-3.39486646380583,16.8205667455189,"Bacteroidetes",0,"Sheep26","Lamb","Female"
"ASV157","S54",-3.74369511510023,14.9010429371157,"Bacteroidetes",0,"Sheep16","Lamb","Male"
"ASV157","S55",3.8674556119946,0.0589721262822415,"Bacteroidetes",47,"Sheep3","Adult","Female"
"ASV157","S56",5.13513239378787,0.0638941836974599,"Bacteroidetes",38,"Sheep1","Adult","Female"
"ASV157","S59",-3.18744702525232,11.0380334493694,"Bacteroidetes",0,"Sheep18","Lamb","Female"
"ASV157","S6",-3.61511475973674,6.46771722035558,"Bacteroidetes",0,"Sheep2","Adult","Female"
"ASV157","S60",-2.4389064204947,8.96202430619887,"Bacteroidetes",0,"Sheep22","Lamb","Female"
"ASV157","S61",6.21914407539517,0.0293592928312253,"Bacteroidetes",96,"Sheep21","Lamb","Female"
"ASV157","S8",2.64360899657205,0.110287591701748,"Bacteroidetes",20,"Sheep13","Adult","Female"
"ASV157","S9",4.89647623276027,0.0289169507468341,"Bacteroidetes",84,"Sheep5","Adult","Male"
"ASV159","S1",4.50984183496966,0.0470302335883,"Firmicutes",57,"Sheep8","Adult","Female"
"ASV159","S10",5.3905963102723,0.0492364341185223,"Firmicutes",58,"Sheep6","Adult","Male"
"ASV159","S12",5.15191829912917,0.0578046361217562,"Firmicutes",43,"Sheep20","Lamb","Female"
"ASV159","S14",5.35992951599367,0.0550764176081335,"Firmicutes",39,"Sheep24","Lamb","Male"
"ASV159","S18",5.10355875206724,0.0767340831210663,"Firmicutes",31,"Sheep28","Lamb","Male"
"ASV159","S20",4.29365235435395,0.0362413138527459,"Firmicutes",58,"Sheep14","Adult","Female"
"ASV159","S21",3.2951041105109,0.0664372235796921,"Firmicutes",31,"Sheep15","Adult","Male"
"ASV159","S23",4.80036008886373,0.0417831877782348,"Firmicutes",86,"Sheep12","Adult","Female"
"ASV159","S25",6.04187577501075,0.019987762700622,"Firmicutes",178,"Sheep7","Adult","Female"
"ASV159","S28",4.65939165631933,0.0638728326838891,"Firmicutes",34,"Sheep17","Lamb","Female"
"ASV159","S31",4.45029999757605,0.0450369552433004,"Firmicutes",52,"Sheep25","Lamb","Female"
"ASV159","S32",-2.5079953127614,8.17991847763119,"Firmicutes",0,"Sheep27","Lamb","Male"
"ASV159","S35",-2.45066765886107,8.99102181662651,"Firmicutes",0,"Sheep30","Lamb","Female"
"ASV159","S37",3.30074149189145,0.133224172265206,"Firmicutes",19,"Sheep29","Lamb","Male"
"ASV159","S40",-3.66937142397022,8.01481918397076,"Firmicutes",0,"Sheep4","Adult","Male"
"ASV159","S43",3.91390285388863,0.0576383980610181,"Firmicutes",32,"Sheep10","Adult","Male"
"ASV159","S44",-4.98594552641676,11.5878368687636,"Firmicutes",0,"Sheep11","Adult","Female"
"ASV159","S45",-3.41094731055941,10.9220912246913,"Firmicutes",0,"Sheep9","Adult","Female"
"ASV159","S47",6.79938220630185,0.0204500333203072,"Firmicutes",173,"Sheep19","Lamb","Male"
"ASV159","S52",6.80455092372774,0.0347182619504908,"Firmicutes",119,"Sheep23","Lamb","Male"
"ASV159","S53",4.22480177218087,0.0942381422279384,"Firmicutes",18,"Sheep26","Lamb","Female"
"ASV159","S54",5.05396936648952,0.0461269769087118,"Firmicutes",53,"Sheep16","Lamb","Male"
"ASV159","S55",-4.57663758273693,10.5769194453297,"Firmicutes",0,"Sheep3","Adult","Female"
"ASV159","S56",4.76463326156056,0.0651454196208327,"Firmicutes",29,"Sheep1","Adult","Female"
"ASV159","S59",4.4040247114254,0.087283366740947,"Firmicutes",27,"Sheep18","Lamb","Female"
"ASV159","S6",-4.13764982206047,11.1182324119709,"Firmicutes",0,"Sheep2","Adult","Female"
"ASV159","S60",-2.56676296374356,12.8093327507668,"Firmicutes",0,"Sheep22","Lamb","Female"
"ASV159","S61",-3.00997162689737,9.6949294093205,"Firmicutes",0,"Sheep21","Lamb","Female"
"ASV159","S8",2.87950544679352,0.0835871377457573,"Firmicutes",24,"Sheep13","Adult","Female"
"ASV159","S9",4.38817969330696,0.0335156777812116,"Firmicutes",59,"Sheep5","Adult","Male"
"ASV16","S1",7.10068975306381,0.011391375236308,"Firmicutes",342,"Sheep8","Adult","Female"
"ASV16","S10",7.04244223589455,0.0211898455501504,"Firmicutes",182,"Sheep6","Adult","Male"
"ASV16","S12",6.96947163594743,0.0216924695287146,"Firmicutes",156,"Sheep20","Lamb","Female"
"ASV16","S14",8.83309629715054,0.0143458153345253,"Firmicutes",431,"Sheep24","Lamb","Male"
"ASV16","S18",9.20102162686095,0.013678735437571,"Firmicutes",530,"Sheep28","Lamb","Male"
"ASV16","S20",6.7525327555455,0.0119337169605357,"Firmicutes",323,"Sheep14","Adult","Female"
"ASV16","S21",6.32332336402988,0.014437784323088,"Firmicutes",263,"Sheep15","Adult","Male"
"ASV16","S23",6.79771828902908,0.0117748850346758,"Firmicutes",340,"Sheep12","Adult","Female"
"ASV16","S25",6.57774371457136,0.0158463943328178,"Firmicutes",255,"Sheep7","Adult","Female"
"ASV16","S28",6.94881859985159,0.0191198572079141,"Firmicutes",165,"Sheep17","Lamb","Female"
"ASV16","S31",7.28659388737341,0.0128697454902053,"Firmicutes",372,"Sheep25","Lamb","Female"
"ASV16","S32",7.58369311262063,0.0274187495505351,"Firmicutes",168,"Sheep27","Lamb","Male"
"ASV16","S35",8.32000202677796,0.0157459381675218,"Firmicutes",314,"Sheep30","Lamb","Female"
"ASV16","S37",6.41364031187794,0.0168455754378726,"Firmicutes",171,"Sheep29","Lamb","Male"
"ASV16","S40",6.80164788445584,0.013878570700064,"Firmicutes",264,"Sheep4","Adult","Male"
"ASV16","S43",7.51654526394711,0.00905978630792454,"Firmicutes",385,"Sheep10","Adult","Male"
"ASV16","S44",6.76882910257864,0.00899953383288312,"Firmicutes",404,"Sheep11","Adult","Female"
"ASV16","S45",8.58284343709509,0.0124647775870927,"Firmicutes",649,"Sheep9","Adult","Female"
"ASV16","S47",7.93259019181126,0.0142459853689647,"Firmicutes",382,"Sheep19","Lamb","Male"
"ASV16","S52",8.68557621261727,0.0152290428956647,"Firmicutes",439,"Sheep23","Lamb","Male"
"ASV16","S53",9.29405510273435,0.0111728288353157,"Firmicutes",609,"Sheep26","Lamb","Female"
"ASV16","S54",7.71870812628171,0.0149615790953408,"Firmicutes",330,"Sheep16","Lamb","Male"
"ASV16","S55",6.61869084024451,0.0127960913725124,"Firmicutes",316,"Sheep3","Adult","Female"
"ASV16","S56",8.44918633965408,0.0113028327084425,"Firmicutes",371,"Sheep1","Adult","Female"
"ASV16","S59",7.98789900716596,0.0164359313737443,"Firmicutes",309,"Sheep18","Lamb","Female"
"ASV16","S6",6.16419464717748,0.0186677818563122,"Firmicutes",185,"Sheep2","Adult","Female"
"ASV16","S60",8.13077187974793,0.0158514415439063,"Firmicutes",220,"Sheep22","Lamb","Female"
"ASV16","S61",7.4523204252388,0.0185587050883628,"Firmicutes",227,"Sheep21","Lamb","Female"
"ASV16","S8",5.80080246250839,0.0195356185576171,"Firmicutes",182,"Sheep13","Adult","Female"
"ASV16","S9",6.92945746025919,0.0118581094518836,"Firmicutes",341,"Sheep5","Adult","Male"
"ASV160","S1",5.08254942399788,0.024909623376247,"Firmicutes",85,"Sheep8","Adult","Female"
"ASV160","S10",-3.27082303909301,10.6671615988894,"Firmicutes",0,"Sheep6","Adult","Male"
"ASV160","S12",-2.56689201566203,5.63424094031956,"Firmicutes",0,"Sheep20","Lamb","Female"
"ASV160","S14",-2.10721038675919,7.50252564027311,"Firmicutes",0,"Sheep24","Lamb","Male"
"ASV160","S18",-2.89698016521088,9.41726677910442,"Firmicutes",0,"Sheep28","Lamb","Male"
"ASV160","S20",4.52219391107076,0.0338089653896909,"Firmicutes",69,"Sheep14","Adult","Female"
"ASV160","S21",4.32674457357069,0.0375841085881552,"Firmicutes",65,"Sheep15","Adult","Male"
"ASV160","S23",4.12973269976594,0.0483348469616335,"Firmicutes",53,"Sheep12","Adult","Female"
"ASV160","S25",3.8318579712152,0.0705677218211596,"Firmicutes",38,"Sheep7","Adult","Female"
"ASV160","S28",-3.56195605767752,13.3181096524048,"Firmicutes",0,"Sheep17","Lamb","Female"
"ASV160","S31",3.99308457585224,0.0517480101218628,"Firmicutes",38,"Sheep25","Lamb","Female"
"ASV160","S32",-2.38746180232903,12.562594442843,"Firmicutes",0,"Sheep27","Lamb","Male"
"ASV160","S35",-3.02194681764659,12.9429803004905,"Firmicutes",0,"Sheep30","Lamb","Female"
"ASV160","S37",5.17719550398493,0.0411986995292579,"Firmicutes",72,"Sheep29","Lamb","Male"
"ASV160","S40",6.77573731617654,0.015031303025237,"Firmicutes",261,"Sheep4","Adult","Male"
"ASV160","S43",5.42446081425838,0.0268021733316248,"Firmicutes",90,"Sheep10","Adult","Male"
"ASV160","S44",3.79922986277597,0.04518166486618,"Firmicutes",52,"Sheep11","Adult","Female"
"ASV160","S45",-3.46442520284139,9.9894231174834,"Firmicutes",0,"Sheep9","Adult","Female"
"ASV160","S47",-3.39771542044947,8.04677835730405,"Firmicutes",0,"Sheep19","Lamb","Male"
